seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	95699855	95699974	120	*	X02392	25950	95699711	95712781	13071	+	0	inside	143	RWDD3
chr1	97186988	97187107	120	*	X02396	58155	97187175	97280605	93431	+	67	upstream	67	PTBP2
chr1	98386302	98386406	105	*	X02399	1806	97543300	98386615	843316	-	0	inside	208	DPYD
chr1	98386718	98386852	135	*	X02400	1806	97543300	98386615	843316	-	102	upstream	102	DPYD
chr1	98387292	98387411	120	*	X02401	1806	97543300	98386615	843316	-	676	upstream	676	DPYD
chr1	98511287	98511481	195	*	X02403	100616452	98510799	98510907	109	-	379	upstream	379	MIR2682
chr1	99469815	99469844	30	*	X02406	100129620	99469832	99614408	144577	+	0	overlapStart	0	LOC100129620
chr1	99470704	99470808	105	*	X02407	163404	99355801	99470449	114649	-	254	upstream	254	PLPPR5
chr1	99729812	99729901	90	*	X02408	9890	99729848	99775138	45291	+	0	overlapStart	0	PLPPR4
chr1	99729947	99730156	210	*	X02409	9890	99729848	99775138	45291	+	0	inside	98	PLPPR4
chr1	100315725	100315919	195	*	X02412	178	100315640	100389579	73940	+	0	inside	84	AGL
chr1	100503569	100503673	105	*	X02414	64645	100503789	100548929	45141	+	115	upstream	115	MFSD14A
chr1	100503872	100503991	120	*	X02415	64645	100503789	100548929	45141	+	0	inside	82	MFSD14A
chr1	100598879	100598968	90	*	X02417	54482	100598706	100616054	17349	+	0	inside	172	TRMT13
chr1	100598879	100598968	90	*	X02417	163786	100549102	100598511	49410	-	367	upstream	367	SASS6
chr1	101493011	101493145	135	*	X02421	51611	101455180	101491644	36465	-	1366	upstream	1366	DPH5
chr1	103574040	103574294	255	*	X02429	1301	103342023	103574052	232030	-	0	overlapStart	0	COL11A1
chr1	104067914	104067958	45	*	X02430	55599	104068578	104097859	29282	+	619	upstream	619	RNPC3
chr1	104068079	104068108	30	*	X02431	55599	104068578	104097859	29282	+	469	upstream	469	RNPC3
chr1	104068282	104068288	7	*	X02432	55599	104068578	104097859	29282	+	289	upstream	289	RNPC3
chr1	107599062	107599211	150	*	X02433	55170	107599267	107601916	2650	+	55	upstream	55	PRMT6
chr1	107681855	107681941	87	*	X02434	22854	107682629	108024475	341847	+	687	upstream	687	NTNG1
chr1	107682567	107682776	210	*	X02435	22854	107682629	108024475	341847	+	0	overlapStart	0	NTNG1
chr1	109102411	109102515	105	*	X02439	284611	109102971	109181949	78979	+	455	upstream	455	FAM102B
chr1	109102523	109102627	105	*	X02440	284611	109102971	109181949	78979	+	343	upstream	343	FAM102B
chr1	109235102	109235206	105	*	X02441	55119	109234932	109244422	9491	+	0	inside	169	PRPF38B
chr1	109289234	109289368	135	*	X02444	6814	109289285	109352148	62864	+	0	overlapStart	0	STXBP3
chr1	109505852	109505971	120	*	X02446	23155	109472130	109506121	33992	-	0	inside	149	CLCC1
chr1	109505852	109505971	120	*	X02446	254268	109358520	109506121	147602	-	0	inside	149	AKNAD1
chr1	109584986	109585060	75	*	X02448	22911	109512838	109584850	72013	-	135	upstream	135	WDR47
chr1	109632129	109632248	120	*	X02449	56900	109633403	109639554	6152	+	1154	upstream	1154	TMEM167B
chr1	109633509	109633628	120	*	X02450	56900	109633403	109639554	6152	+	0	inside	105	TMEM167B
chr1	109940488	109940592	105	*	X02454	6272	109852188	109940563	88376	-	0	overlapStart	0	SORT1
chr1	109968808	109968927	120	*	X02455	5686	109941653	109969108	27456	-	0	inside	180	PSMA5
chr1	109969981	109970070	90	*	X02456	5686	109941653	109969108	27456	-	872	upstream	872	PSMA5
chr1	109970443	109970532	90	*	X02457	5686	109941653	109969108	27456	-	1334	upstream	1334	PSMA5
chr1	110025477	110025596	120	*	X02459	127002	110026561	110035420	8860	+	964	upstream	964	ATXN7L2
chr1	110026407	110026616	210	*	X02460	127002	110026561	110035420	8860	+	0	overlapStart	0	ATXN7L2
chr1	110026658	110026942	285	*	X02461	127002	110026561	110035420	8860	+	0	inside	96	ATXN7L2
chr1	110051952	110052086	135	*	X02468	57463	110049446	110052336	2891	-	0	inside	249	AMIGO1
chr1	110052713	110052862	150	*	X02469	57463	110049446	110052336	2891	-	376	upstream	376	AMIGO1
chr1	110453174	110453398	225	*	X02480	1435	110453233	110473616	20384	+	0	overlapStart	0	CSF1
chr1	110527607	110527771	165	*	X02483	10768	110527387	110566364	38978	+	0	inside	219	AHCYL1
chr1	110613394	110613454	61	*	X02486	257	110602997	110613322	10326	-	71	upstream	71	ALX3
chr1	110692141	110692329	189	*	X02491	388662	110693132	110744823	51692	+	802	upstream	802	SLC6A17
chr1	110692891	110693025	135	*	X02492	388662	110693132	110744823	51692	+	106	upstream	106	SLC6A17
chr1	110752683	110752817	135	*	X02494	3749	110753336	110776674	23339	+	518	upstream	518	KCNC4
chr1	110752911	110753045	135	*	X02495	3749	110753336	110776674	23339	+	290	upstream	290	KCNC4
chr1	110753166	110753465	300	*	X02496	3749	110753336	110776674	23339	+	0	overlapStart	0	KCNC4
chr1	111682356	111682475	120	*	X02498	10390	111682249	111727724	45476	+	0	inside	106	CEPT1
chr1	111683074	111683358	285	*	X02499	128338	111659954	111682838	22885	-	235	upstream	235	DRAM2
chr1	111746369	111746870	502	*	X02500	79961	111728591	111747160	18570	-	0	inside	289	DENND2D
chr1	111889343	111889417	75	*	X02502	128344	111889195	111895639	6445	+	0	inside	147	PIFO
chr1	111991558	111991707	150	*	X02503	515	111991462	112004525	13064	+	0	inside	95	ATP5PB
chr1	111991558	111991707	150	*	X02503	79084	111982512	111991830	9319	-	0	inside	122	WDR77
chr1	111991723	111991857	135	*	X02504	515	111991462	112004525	13064	+	0	inside	260	ATP5PB
chr1	111991723	111991857	135	*	X02504	79084	111982512	111991830	9319	-	0	overlapStart	0	WDR77
chr1	111992293	111992457	165	*	X02505	79084	111982512	111991830	9319	-	462	upstream	462	WDR77
chr1	111992470	111992604	135	*	X02506	79084	111982512	111991830	9319	-	639	upstream	639	WDR77
chr1	112280922	112281071	150	*	X02511	100506343	112282463	112290420	7958	+	1391	upstream	1391	INKA2-AS1
chr1	112282347	112282436	90	*	X02512	100506343	112282463	112290420	7958	+	26	upstream	26	INKA2-AS1
chr1	112298859	112299008	150	*	X02516	55924	112264686	112298419	33734	-	439	upstream	439	INKA2
chr1	112532257	112532346	90	*	X02517	643355	112533190	112541463	8274	+	843	upstream	843	LINC01750
chr1	112532257	112532346	90	*	X02517	3752	112318454	112531777	213324	-	479	upstream	479	KCND3
chr1	112532993	112533187	195	*	X02518	643355	112533190	112541463	8274	+	2	upstream	2	LINC01750
chr1	112532993	112533187	195	*	X02518	3752	112318454	112531777	213324	-	1215	upstream	1215	KCND3
chr1	112533397	112533516	120	*	X02519	643355	112533190	112541463	8274	+	0	inside	206	LINC01750
chr1	112533397	112533516	120	*	X02519	3752	112318454	112531777	213324	-	1619	upstream	1619	KCND3
chr1	112938562	112938636	75	*	X02520	55917	112938800	113003786	64987	+	163	upstream	163	CTTNBP2NL
chr1	112939087	112939266	180	*	X02521	55917	112938800	113003786	64987	+	0	inside	286	CTTNBP2NL
chr1	113161435	113161539	105	*	X02527	829	113162075	113214241	52167	+	535	upstream	535	CAPZA1
chr1	113216503	113216592	90	*	X02528	4343	113217048	113243368	26321	+	455	upstream	455	MOV10
chr1	113216788	113216907	120	*	X02529	4343	113217048	113243368	26321	+	140	upstream	140	MOV10
chr1	113217234	113217458	225	*	X02530	4343	113217048	113243368	26321	+	0	inside	185	MOV10
chr1	113257858	113257961	104	*	X02537	333926	113252616	113257950	5335	-	0	overlapStart	0	PPM1J
chr1	113258424	113258528	105	*	X02538	333926	113252616	113257950	5335	-	473	upstream	473	PPM1J
chr1	113258533	113258592	60	*	X02539	333926	113252616	113257950	5335	-	582	upstream	582	PPM1J
chr1	113261623	113261727	105	*	X02540	284467	113263189	113269856	6668	+	1461	upstream	1461	TAFA3
chr1	114355906	114356010	105	*	X02558	54665	114304454	114355070	50617	-	835	upstream	835	RSBN1
chr1	114446444	114446519	76	*	X02559	64858	114447915	114456708	8794	+	1395	upstream	1395	DCLRE1B
chr1	114447450	114447689	240	*	X02560	64858	114447915	114456708	8794	+	225	upstream	225	DCLRE1B
chr1	114447450	114447689	240	*	X02560	10717	114437371	114447741	10371	-	0	inside	51	AP4B1
chr1	114448905	114449069	165	*	X02561	10717	114437371	114447741	10371	-	1163	upstream	1163	AP4B1
chr1	114521961	114522050	90	*	X02564	56944	114522030	114524876	2847	+	0	overlapStart	0	OLFML3
chr1	115053443	115053562	120	*	X02575	51592	114935399	115053781	118383	-	0	inside	218	TRIM33
chr1	115053668	115053772	105	*	X02576	51592	114935399	115053781	118383	-	0	inside	8	TRIM33
chr1	115212578	115212772	195	*	X02577	163259	115064017	115213044	149028	-	0	inside	271	DENND2C
chr1	115213313	115213367	55	*	X02578	163259	115064017	115213044	149028	-	268	upstream	268	DENND2C
chr1	115259303	115259512	210	*	X02580	4893	115247085	115259515	12431	-	0	inside	2	NRAS
chr1	115631749	115631898	150	*	X02587	10100	115590633	115632121	41489	-	0	inside	222	TSPAN2
chr1	115881133	115881237	105	*	X02589	4803	115828537	115880857	52321	-	275	upstream	275	NGF
chr1	115881616	115881825	210	*	X02590	4803	115828537	115880857	52321	-	758	upstream	758	NGF
chr1	116184068	116184307	240	*	X02591	81839	116184574	116240845	56272	+	266	upstream	266	VANGL1
chr1	116962311	116962312	2	*	X02599	84852	116935487	116961244	25758	-	1066	upstream	1066	ATP1A1-AS1
chr1	117113223	117113450	228	*	X02600	965	117057156	117113715	56560	-	0	inside	264	CD58
chr1	117113616	117113750	135	*	X02601	965	117057156	117113715	56560	-	0	overlapStart	0	CD58
chr1	117210015	117210224	210	*	X02602	3321	117117020	117210377	93358	-	0	inside	152	IGSF3
chr1	117210300	117210479	180	*	X02603	3321	117117020	117210377	93358	-	0	overlapStart	0	IGSF3
chr1	117451338	117451347	10	*	X02607	5738	117452689	117532972	80284	+	1341	upstream	1341	PTGFRN
chr1	117452354	117452503	150	*	X02608	5738	117452689	117532972	80284	+	185	upstream	185	PTGFRN
chr1	117452609	117452713	105	*	X02609	5738	117452689	117532972	80284	+	0	overlapStart	0	PTGFRN
chr1	117452759	117452878	120	*	X02610	5738	117452689	117532972	80284	+	0	inside	69	PTGFRN
chr1	117602368	117602472	105	*	X02612	8458	117602949	117645491	42543	+	476	upstream	476	TTF2
chr1	117664003	117664242	240	*	X02613	80263	117653677	117664411	10735	-	0	inside	168	TRIM45
chr1	117664513	117664557	45	*	X02614	80263	117653677	117664411	10735	-	101	upstream	101	TRIM45
chr1	117908125	117908192	68	*	X02615	10905	117910085	118068320	158236	+	1892	upstream	1892	MAN1A2
chr1	117909947	117910051	105	*	X02616	10905	117910085	118068320	158236	+	33	upstream	33	MAN1A2
chr1	118148880	118148999	120	*	X02617	54855	118148604	118171011	22408	+	0	inside	275	TENT5C
chr1	119532455	119532574	120	*	X02620	6913	119425666	119532179	106514	-	275	upstream	275	TBX15
chr1	120190149	120190253	105	*	X02629	90874	120162000	120190390	28391	-	0	inside	136	ZNF697
chr1	120612018	120612062	45	*	X02635	4853	120454176	120612317	158142	-	0	inside	254	NOTCH2
chr1	145438139	145438258	120	*	X02650	10628	145438462	145442628	4167	+	203	upstream	203	TXNIP
chr1	145471958	145472032	75	*	X02653	84265	145456236	145470387	14152	-	1570	upstream	1570	POLR3GL
chr1	145472312	145472424	113	*	X02654	84265	145456236	145470387	14152	-	1924	upstream	1924	POLR3GL
chr1	145476887	145476919	33	*	X02658	128077	145477085	145499091	22007	+	165	upstream	165	LIX1L
chr1	145476961	145477006	46	*	X02659	128077	145477085	145499091	22007	+	78	upstream	78	LIX1L
chr1	145477217	145477306	90	*	X02660	128077	145477085	145499091	22007	+	0	inside	131	LIX1L
chr1	145506503	145506577	75	*	X02661	9939	145507557	145513535	5979	+	979	upstream	979	RBM8A
chr1	145516017	145516136	120	*	X02662	8799	145516165	145523732	7568	+	28	upstream	28	PEX11B
chr1	145516345	145516584	240	*	X02663	8799	145516165	145523732	7568	+	0	inside	179	PEX11B
chr1	145548175	145548179	5	*	X02664	148741	145549209	145568526	19318	+	1029	upstream	1029	ANKRD35
chr1	145548268	145548279	12	*	X02665	148741	145549209	145568526	19318	+	929	upstream	929	ANKRD35
chr1	145548730	145549044	315	*	X02666	148741	145549209	145568526	19318	+	164	upstream	164	ANKRD35
chr1	145549090	145549269	180	*	X02667	148741	145549209	145568526	19318	+	0	overlapStart	0	ANKRD35
chr1	145549497	145549616	120	*	X02668	148741	145549209	145568526	19318	+	0	inside	287	ANKRD35
chr1	145575582	145575686	105	*	X02671	10401	145575290	145586546	11257	+	0	inside	291	PIAS3
chr1	145610447	145610566	120	*	X02675	27246	145611036	145688776	77741	+	469	upstream	469	RNF115
chr1	145611662	145611724	63	*	X02676	10623	145592605	145610884	18280	-	777	upstream	777	POLR3C
chr1	145827098	145827145	48	*	X02680	653519	145764595	145827103	62509	-	0	overlapStart	0	GPR89A
chr1	146643738	146643842	105	*	X02684	5565	146626685	146644129	17445	-	0	inside	286	PRKAB2
chr1	146697779	146697853	75	*	X02685	2330	146655884	146697230	41347	-	548	upstream	548	FMO5
chr1	146714539	146714658	120	*	X02686	9557	146714291	146767447	53157	+	0	inside	247	CHD1L
chr1	147012078	147012242	165	*	X02688	607	147013182	147098015	84834	+	939	upstream	939	BCL9
chr1	147013148	147013202	55	*	X02689	607	147013182	147098015	84834	+	0	overlapStart	0	BCL9
chr1	147245455	147245814	360	*	X02697	2702	147228332	147245484	17153	-	0	overlapStart	0	GJA5
chr1	147400415	147400478	64	*	X02700	51463	147400506	147465755	65250	+	27	upstream	27	GPR89B
chr1	147485348	147485437	90	*	X02701	728939	145924388	147484331	1559944	-	1016	upstream	1016	NA
chr1	147807155	147807289	135	*	X02710	100847044	147806603	147806678	76	-	476	upstream	476	MIR5087
chr1	147808405	147808556	152	*	X02711	100847044	147806603	147806678	76	-	1726	upstream	1726	MIR5087
chr1	148556322	148556441	120	*	X02721	284565	148558188	148596267	38080	+	1746	upstream	1746	NBPF15
chr1	149784474	149784503	30	*	X02736	440689	149754245	149783928	29684	-	545	upstream	545	H2BC18
chr1	149889065	149889169	105	*	X02743	9900	149874872	149889434	14563	-	0	inside	264	SV2A
chr1	149889350	149889469	120	*	X02744	9900	149874872	149889434	14563	-	0	overlapStart	0	SV2A
chr1	149909034	149909168	135	*	X02746	10903	149900543	149908791	8249	-	242	upstream	242	MTMR11
chr1	149982318	149982512	195	*	X02749	56957	149912232	149982686	70455	-	0	inside	173	OTUD7B
chr1	150121516	150121635	120	*	X02751	51177	150121767	150131825	10059	+	131	upstream	131	PLEKHO1
chr1	150241258	150241392	135	*	X02761	51107	150237799	150241609	3811	-	0	inside	216	APH1A
chr1	150241985	150242074	90	*	X02762	51107	150237799	150241609	3811	-	375	upstream	375	APH1A
chr1	150254893	150255012	120	*	X02763	148523	150254953	150259501	4549	+	0	overlapStart	0	CIART
chr1	150294193	150294432	240	*	X02765	9129	150293928	150325704	31777	+	0	inside	264	PRPF3
chr1	150336267	150336416	150	*	X02766	23248	150336990	150449041	112052	+	573	upstream	573	RPRD2
chr1	150336972	150337106	135	*	X02767	23248	150336990	150449041	112052	+	0	overlapStart	0	RPRD2
chr1	150459279	150459413	135	*	X02768	80222	150459840	150480085	20246	+	426	upstream	426	TARS2
chr1	150521839	150521879	41	*	X02769	54507	150521898	150533412	11515	+	18	upstream	18	ADAMTSL4
chr1	150552290	150552352	63	*	X02774	4170	150547027	150552214	5188	-	75	upstream	75	MCL1
chr1	150602249	150602338	90	*	X02775	2029	150594599	150602098	7500	-	150	upstream	150	ENSA
chr1	150669446	150669580	135	*	X02777	55204	150618701	150669672	50972	-	0	inside	91	GOLPH3L
chr1	150899041	150899265	225	*	X02780	9869	150898815	150937220	38406	+	0	inside	225	SETDB1
chr1	150947397	150947456	60	*	X02786	29956	150937649	150947479	9831	-	0	inside	22	CERS2
chr1	150947547	150947666	120	*	X02787	29956	150937649	150947479	9831	-	67	upstream	67	CERS2
chr1	150981256	150981360	105	*	X02788	58497	150980973	151008189	27217	+	0	inside	282	PRUNE1
chr1	150981256	150981360	105	*	X02788	55793	150969301	150980854	11554	-	401	upstream	401	MINDY1
chr1	151020162	151020341	180	*	X02789	54964	151020259	151023871	3613	+	0	overlapStart	0	C1orf56
chr1	151030764	151030913	150	*	X02790	10962	151032151	151040973	8823	+	1237	upstream	1237	MLLT11
chr1	151031052	151031171	120	*	X02791	10962	151032151	151040973	8823	+	979	upstream	979	MLLT11
chr1	151031622	151031831	210	*	X02792	10962	151032151	151040973	8823	+	319	upstream	319	MLLT11
chr1	151031622	151031831	210	*	X02792	56882	151023447	151032125	8679	-	0	inside	293	CDC42SE1
chr1	151032267	151032416	150	*	X02793	10962	151032151	151040973	8823	+	0	inside	115	MLLT11
chr1	151032267	151032416	150	*	X02793	56882	151023447	151032125	8679	-	141	upstream	141	CDC42SE1
chr1	151119975	151120094	120	*	X02798	10500	151104163	151119140	14978	-	834	upstream	834	SEMA6C
chr1	151137765	151137989	225	*	X02799	79005	151138498	151142773	4276	+	508	upstream	508	SCNM1
chr1	151139329	151139448	120	*	X02800	388695	151132224	151138424	6201	-	904	upstream	904	LYSMD1
chr1	151162241	151162480	240	*	X02801	6944	151148776	151162689	13914	-	0	inside	208	VPS72
chr1	151162676	151162780	105	*	X02802	6944	151148776	151162689	13914	-	0	overlapStart	0	VPS72
chr1	151227315	151227449	135	*	X02807	5710	151227197	151239954	12758	+	0	inside	117	PSMD4
chr1	151253818	151253937	120	*	X02808	57592	151254094	151264381	10288	+	156	upstream	156	ZNF687
chr1	151300179	151300328	150	*	X02815	5298	151264273	151300191	35919	-	0	overlapStart	0	PI4KB
chr1	151319964	151320053	90	*	X02817	5993	151313116	151319769	6654	-	194	upstream	194	RFX5
chr1	151344939	151345028	90	*	X02820	8991	151336778	151345210	8433	-	0	inside	181	SELENBP1
chr1	151345194	151345313	120	*	X02821	8991	151336778	151345210	8433	-	0	overlapStart	0	SELENBP1
chr1	151370934	151371050	117	*	X02822	5692	151372041	151374412	2372	+	990	upstream	990	PSMB4
chr1	151431698	151432012	315	*	X02827	23126	151375200	151431941	56742	-	0	overlapStart	0	POGZ
chr1	151484108	151484227	120	*	X02830	57530	151483862	151511167	27306	+	0	inside	245	CGN
chr1	151584227	151584346	120	*	X02835	81609	151584541	151671559	87019	+	194	upstream	194	SNX27
chr1	151688869	151689018	150	*	X02841	11189	151672534	151689290	16757	-	0	inside	271	CELF3
chr1	151689043	151689327	285	*	X02842	11189	151672534	151689290	16757	-	0	overlapStart	0	CELF3
chr1	151689589	151689708	120	*	X02843	11189	151672534	151689290	16757	-	298	upstream	298	CELF3
chr1	151735536	151735745	210	*	X02845	51686	151735445	151743806	8362	+	0	inside	90	OAZ3
chr1	151735536	151735745	210	*	X02845	65005	151732123	151736040	3918	-	0	inside	294	MRPL9
chr1	151736856	151736960	105	*	X02846	65005	151732123	151736040	3918	-	815	upstream	815	MRPL9
chr1	151762652	151763026	375	*	X02847	11022	151742583	151763010	20428	-	0	overlapStart	0	TDRKH
chr1	151763718	151763927	210	*	X02848	11022	151742583	151763010	20428	-	707	upstream	707	TDRKH
chr1	151809497	151809616	120	*	X02851	100132111	151810945	151816641	5697	+	1328	upstream	1328	C2CD4D-AS1
chr1	151812783	151812902	120	*	X02853	100191040	151810339	151813033	2695	-	0	inside	130	C2CD4D
chr1	151966328	151966492	165	*	X02856	6281	151955386	151966714	11329	-	0	inside	221	S100A10
chr1	151967363	151967391	29	*	X02857	6281	151955386	151966714	11329	-	648	upstream	648	S100A10
chr1	151967490	151967497	8	*	X02858	6281	151955386	151966714	11329	-	775	upstream	775	S100A10
chr1	152009618	152009722	105	*	X02860	6282	152004982	152009511	4530	-	106	upstream	106	S100A11
chr1	153508453	153508572	120	*	X02865	6277	153507076	153508717	1642	-	0	inside	144	S100A6
chr1	153585133	153585267	135	*	X02869	140576	153579367	153585514	6148	-	0	inside	246	S100A16
chr1	153585463	153585582	120	*	X02870	140576	153579367	153585514	6148	-	0	overlapStart	0	S100A16
chr1	153599737	153599856	120	*	X02871	6271	153600873	153604513	3641	+	1016	upstream	1016	S100A1
chr1	153606892	153607056	165	*	X02872	6284	153591276	153606568	15293	-	323	upstream	323	S100A13
chr1	153631372	153631536	165	*	X02873	23557	153631130	153634328	3199	+	0	inside	241	SNAPIN
chr1	153643085	153643219	135	*	X02874	3608	153634264	153643504	9241	-	0	inside	284	ILF2
chr1	153650420	153650554	135	*	X02875	4881	153651164	153666468	15305	+	609	upstream	609	NPR1
chr1	153651037	153651156	120	*	X02876	4881	153651164	153666468	15305	+	7	upstream	7	NPR1
chr1	153700064	153700333	270	*	X02879	65123	153700549	153746555	46007	+	215	upstream	215	INTS3
chr1	153700439	153700573	135	*	X02880	65123	153700549	153746555	46007	+	0	overlapStart	0	INTS3
chr1	153746940	153747059	120	*	X02883	11000	153747768	153752633	4866	+	708	upstream	708	SLC27A3
chr1	153747720	153747914	195	*	X02884	11000	153747768	153752633	4866	+	0	overlapStart	0	SLC27A3
chr1	153895307	153895456	150	*	X02887	57459	153777203	153895451	118249	-	0	overlapStart	0	GATAD2B
chr1	153919022	153919186	165	*	X02889	9909	153901977	153919154	17178	-	0	overlapStart	0	DENND4B
chr1	153919592	153919711	120	*	X02890	9909	153901977	153919154	17178	-	437	upstream	437	DENND4B
